"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"35132","44","4","56674","3","","","373","2019-06-26 14:38:28.843000000"
"35132","47","1","53887","2","","","227","2014-11-04 15:01:13"
"35132","47","2","","","35413","3","227","2014-11-04 15:10:11"
"35132","47","3","","","33431","15","378","2016-05-06 13:14:04.040000000"
"35132","47","4","56674","3","","","373","2019-06-26 14:38:28.843000000"
"35136","31","1","54980","1","","","364","2016-03-22 23:16:45.260000000"
"35136","31","2","","","36178","2","364","2016-03-22 23:18:10.343000000"
"35136","31","3","","","36199","4","360","2016-03-22 23:18:54.697000000"
"35136","31","4","57791","3","","","364","2019-11-20 15:23:30.453000000"
"35136","32","1","54980","1","","","364","2016-03-22 23:16:45.260000000"
"35136","32","2","","","36178","2","364","2016-03-22 23:18:10.343000000"
"35136","32","3","","","36199","4","360","2016-03-22 23:18:54.697000000"
"35136","32","4","57791","3","","","364","2019-11-20 15:23:30.453000000"
"35136","33","1","54980","1","","","364","2016-03-22 23:16:45.260000000"
"35136","33","2","","","36178","2","364","2016-03-22 23:18:10.343000000"
"35136","33","3","","","36199","4","360","2016-03-22 23:18:54.697000000"
"35136","33","4","57791","3","","","364","2019-11-20 15:23:30.453000000"
"35138","43","1","52996","8","","","331","2019-04-12 10:45:09.897000000"
"35148","27","1","56721","3","","","394","2019-07-16 13:31:26.503000000"
"35148","28","1","56721","3","","","394","2019-07-16 13:31:26.503000000"
"35160","45","1","54356","6","","","364","2015-07-09 21:54:14.727000000"
"35160","45","2","54364","5","","","364","2015-07-09 21:54:14.727000000"
"35160","45","3","54376","4","","","364","2015-07-09 21:54:14.727000000"
"35160","45","4","54386","6","","","364","2015-07-09 21:54:14.727000000"
"35160","45","5","54429","7","","","364","2015-07-09 21:54:14.740000000"
"35160","45","6","54418","8","","","364","2015-07-09 21:54:14.757000000"
"35160","45","7","54422","7","","","364","2015-07-09 21:54:14.757000000"
"35160","45","8","54437","5","","","364","2015-07-09 21:54:14.757000000"
"35160","45","9","54445","4","","","364","2015-07-09 21:54:14.757000000"
"35160","45","10","54480","3","","","364","2015-07-09 21:54:14.757000000"
"35160","45","11","54484","3","","","364","2015-07-09 21:54:14.757000000"
"35160","45","12","54489","4","","","364","2015-07-09 21:54:14.773000000"
"35160","45","13","54494","3","","","364","2015-07-09 21:54:14.773000000"
"35160","45","14","54498","3","","","364","2015-07-09 21:54:14.773000000"
"35160","45","15","54503","3","","","364","2015-07-09 21:54:14.773000000"
"35160","45","16","54509","3","","","364","2015-07-09 21:54:14.773000000"
"35160","45","17","54552","2","","","364","2015-07-20 21:29:35.123000000"
"35160","45","18","55185","3","","","364","2016-08-12 20:19:22.170000000"
"35160","45","19","55881","3","","","364","2018-03-29 15:23:39.963000000"
"35160","45","20","55711","5","","","364","2018-05-30 17:04:41.410000000"
"35160","50","1","54356","6","","","364","2015-07-09 21:54:14.727000000"
"35160","50","2","54364","5","","","364","2015-07-09 21:54:14.727000000"
"35160","50","3","54376","4","","","364","2015-07-09 21:54:14.727000000"
"35160","50","4","54386","6","","","364","2015-07-09 21:54:14.727000000"
"35160","50","5","54429","7","","","364","2015-07-09 21:54:14.740000000"
"35160","50","6","54418","8","","","364","2015-07-09 21:54:14.757000000"
"35160","50","7","54422","7","","","364","2015-07-09 21:54:14.757000000"
"35160","50","8","54437","5","","","364","2015-07-09 21:54:14.757000000"
"35160","50","9","54445","4","","","364","2015-07-09 21:54:14.757000000"
"35160","50","10","54480","3","","","364","2015-07-09 21:54:14.757000000"
"35160","50","11","54484","3","","","364","2015-07-09 21:54:14.757000000"
"35160","50","12","54489","4","","","364","2015-07-09 21:54:14.773000000"
"35160","50","13","54494","3","","","364","2015-07-09 21:54:14.773000000"
"35160","50","14","54498","3","","","364","2015-07-09 21:54:14.773000000"
"35160","50","15","54503","3","","","364","2015-07-09 21:54:14.773000000"
"35160","50","16","54509","3","","","364","2015-07-09 21:54:14.773000000"
"35160","50","17","54552","2","","","364","2015-07-20 21:29:35.123000000"
"35160","50","18","55185","3","","","364","2016-08-12 20:19:22.170000000"
"35160","50","19","55881","3","","","364","2018-03-29 15:23:39.963000000"
"35160","50","20","55711","5","","","364","2018-05-30 17:04:41.410000000"
"35160","50","21","57526","7","","","364","2019-12-04 22:53:48.130000000"
"35160","52","1","54356","6","","","364","2015-07-09 21:54:14.727000000"
"35160","52","2","54364","5","","","364","2015-07-09 21:54:14.727000000"
"35160","52","3","54376","4","","","364","2015-07-09 21:54:14.727000000"
"35160","52","4","54386","6","","","364","2015-07-09 21:54:14.727000000"
"35160","52","5","54429","7","","","364","2015-07-09 21:54:14.740000000"
"35160","52","6","54418","8","","","364","2015-07-09 21:54:14.757000000"
"35160","52","7","54422","7","","","364","2015-07-09 21:54:14.757000000"
"35160","52","8","54437","5","","","364","2015-07-09 21:54:14.757000000"
"35160","52","9","54445","4","","","364","2015-07-09 21:54:14.757000000"
"35160","52","10","54480","3","","","364","2015-07-09 21:54:14.757000000"
"35160","52","11","54484","3","","","364","2015-07-09 21:54:14.757000000"
"35160","52","12","54489","4","","","364","2015-07-09 21:54:14.773000000"
"35160","52","13","54494","3","","","364","2015-07-09 21:54:14.773000000"
"35160","52","14","54498","3","","","364","2015-07-09 21:54:14.773000000"
"35160","52","15","54503","3","","","364","2015-07-09 21:54:14.773000000"
"35160","52","16","54509","3","","","364","2015-07-09 21:54:14.773000000"
"35160","52","17","54552","2","","","364","2015-07-20 21:29:35.123000000"
"35160","52","18","55185","3","","","364","2016-08-12 20:19:22.170000000"
"35160","52","19","55881","3","","","364","2018-03-29 15:23:39.963000000"
"35160","52","20","55711","5","","","364","2018-05-30 17:04:41.410000000"
"35160","52","21","57526","7","","","364","2019-12-04 22:53:48.130000000"
"35160","53","1","54356","6","","","364","2015-07-09 21:54:14.727000000"
"35160","53","2","54364","5","","","364","2015-07-09 21:54:14.727000000"
"35160","53","3","54376","4","","","364","2015-07-09 21:54:14.727000000"
"35160","53","4","54386","6","","","364","2015-07-09 21:54:14.727000000"
"35160","53","5","54429","7","","","364","2015-07-09 21:54:14.740000000"
"35160","53","6","54418","8","","","364","2015-07-09 21:54:14.757000000"
"35160","53","7","54422","7","","","364","2015-07-09 21:54:14.757000000"
"35160","53","8","54437","5","","","364","2015-07-09 21:54:14.757000000"
"35160","53","9","54445","4","","","364","2015-07-09 21:54:14.757000000"
"35160","53","10","54480","3","","","364","2015-07-09 21:54:14.757000000"
"35160","53","11","54484","3","","","364","2015-07-09 21:54:14.757000000"
"35160","53","12","54489","4","","","364","2015-07-09 21:54:14.773000000"
"35160","53","13","54494","3","","","364","2015-07-09 21:54:14.773000000"
"35160","53","14","54498","3","","","364","2015-07-09 21:54:14.773000000"
"35160","53","15","54503","3","","","364","2015-07-09 21:54:14.773000000"
"35160","53","16","54509","3","","","364","2015-07-09 21:54:14.773000000"
"35160","53","17","54552","2","","","364","2015-07-20 21:29:35.123000000"
"35160","53","18","55185","3","","","364","2016-08-12 20:19:22.170000000"
"35160","53","19","55881","3","","","364","2018-03-29 15:23:39.963000000"
"35160","53","20","55711","5","","","364","2018-05-30 17:04:41.410000000"
"35160","53","21","57526","7","","","364","2019-12-04 22:53:48.130000000"
"35162","65","1","54574","10","","","331","2016-02-12 16:57:41.673000000"
"35163","21","1","","","37018","7","364","2017-08-07 17:42:29.897000000"
"35163","21","2","55684","5","","","364","2017-08-11 21:35:57.223000000"
"35163","21","3","57221","3","","","364","2019-09-20 06:11:17.960000000"
"35163","23","1","","","37018","7","364","2017-08-07 17:42:29.897000000"
"35163","23","2","55684","5","","","364","2017-08-11 21:35:57.223000000"
"35163","23","3","57221","3","","","364","2019-09-20 06:11:17.960000000"
"35170","49","2","","","36676","13","364","2016-12-08 15:49:00.933000000"
"35170","49","3","55383","2","","","364","2016-12-08 15:55:29.623000000"
"35170","49","4","57185","4","","","364","2019-09-19 19:08:57.267000000"
"35172","62","2","","","36683","7","345","2016-12-08 15:49:39.570000000"
"35172","62","3","55384","3","","","345","2016-12-08 15:55:54.767000000"
"35172","62","4","57186","3","","","345","2019-09-19 19:09:44.137000000"
"35175","57","1","56067","9","","","345","2018-08-16 21:04:41.403000000"
"35175","57","2","","","37284","13","345","2018-08-16 21:04:59.093000000"
"35175","58","1","56067","9","","","345","2018-08-16 21:04:41.403000000"
"35175","58","2","","","37284","13","345","2018-08-16 21:04:59.093000000"
"35175","58","3","57215","4","","","345","2019-09-19 21:34:26.760000000"
"35175","62","1","56067","9","","","345","2018-08-16 21:04:41.403000000"
"35175","62","2","","","37284","13","345","2018-08-16 21:04:59.093000000"
"35175","62","3","57215","4","","","345","2019-09-19 21:34:26.760000000"
"35175","63","1","56067","9","","","345","2018-08-16 21:04:41.403000000"
"35175","63","2","","","37284","13","345","2018-08-16 21:04:59.093000000"
"35175","63","3","57215","4","","","345","2019-09-19 21:34:26.760000000"
"35222","21","1","57589","3","","","143","2019-11-26 20:03:26.573000000"
"35222","23","1","57589","3","","","143","2019-11-26 20:03:26.573000000"
"35249","13","1","57663","2","","","228","2019-10-22 15:10:57.967000000"
"35249","14","1","57663","2","","","228","2019-10-22 15:10:57.967000000"
"35249","15","1","57663","2","","","228","2019-10-22 15:10:57.967000000"
"35349","28","2","56106","2","","","228","2018-08-15 18:52:04.443000000"
"35349","28","3","56882","3","","","228","2019-08-08 19:47:41.107000000"
"35349","29","1","56106","2","","","228","2018-08-15 18:52:04.443000000"
"35349","29","2","56882","3","","","228","2019-08-08 19:47:41.107000000"
"35350","60","1","57414","6","","","331","2019-10-11 18:57:54.620000000"
"35360","57","1","","","36578","13","331","2016-05-25 12:14:45.547000000"
"35360","57","2","57320","8","","","331","2019-10-11 18:57:02.107000000"
"35391","17","1","56848","5","","","331","2019-08-16 16:25:19.390000000"
"35395","48","1","","","36421","5","331","2016-01-27 18:37:54.513000000"
"35395","48","2","54954","5","","","331","2016-05-05 12:08:03.583000000"
"35396","206","1","52986","154","","","331","2020-10-23 14:03:41.443000000"
"35396","206","2","58529","3","","","331","2020-10-23 14:03:54.853000000"
"35396","206","3","","","38388","13","331","2020-10-23 14:14:07.690000000"
"35396","208","1","52986","154","","","331","2020-10-23 14:03:41.443000000"
"35396","208","2","58529","3","","","331","2020-10-23 14:03:54.853000000"
"35396","208","3","","","35062","120","331","2021-12-02 12:18:47.587000000"
"35396","208","4","","","38388","13","331","2020-10-23 14:14:07.690000000"
"35397","64","1","52992","4","","","331","2016-10-04 14:22:23.700000000"
"35397","64","2","","","36720","7","331","2016-10-04 14:22:43.463000000"
"35408","26","1","56526","4","","","331","2019-05-10 14:38:19.317000000"
"35409","64","1","55037","5","","","331","2016-05-31 18:12:27.407000000"
"35409","64","2","","","35448","58","331","2018-06-08 15:20:58.517000000"
"35427","72","1","55036","43","","","331","2019-03-29 17:40:10.473000000"
"35427","72","2","56412","4","","","331","2019-03-29 17:40:25.590000000"
"35428","83","1","55237","40","","","331","2020-04-03 13:02:29.650000000"
"35428","83","2","58012","3","","","331","2020-04-03 13:03:25.047000000"
"35433","36","1","56589","7","","","331","2019-05-23 18:51:46.337000000"
"35434","30","1","53252","66","","","331","2018-09-27 19:43:07.240000000"
"35434","30","2","","","35448","61","331","2018-09-27 19:43:23.137000000"
"35434","30","3","57205","9","","","331","2019-10-18 10:53:44.217000000"
"35442","18","1","56998","2","","","238","2019-09-03 18:34:33.350000000"
"35442","19","1","56998","2","","","238","2019-09-03 18:34:33.350000000"
"35442","21","1","56998","2","","","238","2019-09-03 18:34:33.350000000"
"35448","81","1","53252","29","","","331","2016-05-02 14:02:02.130000000"
"35448","86","1","53252","29","","","331","2016-05-02 14:02:02.130000000"
"35450","41","1","57023","14","","","331","2019-09-20 18:18:54.353000000"
"35451","48","1","","","36721","8","331","2016-10-04 13:00:06.447000000"
"35451","48","2","52993","6","","","331","2016-10-04 13:00:19.407000000"
"35456","54","1","56034","3","","","364","2018-06-20 16:19:25.777000000"
"35456","55","1","56034","3","","","364","2018-06-20 16:19:25.777000000"
"35457","50","1","52725","4","","","345","2018-06-20 16:20:08.800000000"
"35457","51","1","52725","4","","","345","2018-06-20 16:20:08.800000000"
"35486","16","1","57595","4","","","143","2019-11-01 15:18:46.050000000"
"35486","18","1","57595","4","","","143","2019-11-01 15:18:46.050000000"
"35490","58","1","56902","9","","","143","2019-12-11 15:15:55.950000000"
"35490","58","3","57845","2","","","143","2019-12-16 19:15:13.157000000"
"35490","58","4","57944","3","","","143","2020-06-10 12:33:36.673000000"
"35490","58","6","58213","3","","","143","2020-10-09 21:25:19.023000000"
"35490","58","8","","","35121","25","143","2019-12-11 15:16:18.767000000"
"35490","58","9","","","38445","3","143","2019-12-11 15:16:08.403000000"
"35490","58","10","","","38528","3","143","2020-06-10 12:33:33.710000000"
"35490","58","12","","","38686","3","143","2020-10-09 21:25:45.317000000"
"35490","60","1","56902","9","","","143","2019-12-11 15:15:55.950000000"
"35490","60","2","57476","7","","","143","2021-02-02 20:41:36.427000000"
"35490","60","3","57845","2","","","143","2019-12-16 19:15:13.157000000"
"35490","60","4","57944","3","","","143","2020-06-10 12:33:36.673000000"
"35490","60","5","58213","3","","","143","2020-10-09 21:25:19.023000000"
"35490","60","6","58471","3","","","143","2021-02-02 19:45:09.727000000"
"35490","60","7","58473","1","","","143","2021-02-24 15:48:59.033000000"
"35490","60","8","","","35121","25","143","2019-12-11 15:16:18.767000000"
"35490","60","9","","","38445","3","143","2019-12-11 15:16:08.403000000"
"35490","60","10","","","38528","3","143","2020-06-10 12:33:33.710000000"
"35490","60","11","","","38682","3","143","2021-02-16 17:08:00.743000000"
"35490","60","12","","","38686","3","143","2020-10-09 21:25:45.317000000"
"35490","60","13","","","38837","3","143","2021-02-02 19:45:42.130000000"
"35490","60","14","","","38839","1","143","2021-02-24 16:27:51.373000000"
"35490","62","1","56902","9","","","143","2019-12-11 15:15:55.950000000"
"35490","62","2","57476","7","","","143","2021-02-02 20:41:36.427000000"
"35490","62","3","57845","2","","","143","2019-12-16 19:15:13.157000000"
"35490","62","4","57944","3","","","143","2020-06-10 12:33:36.673000000"
"35490","62","5","58213","3","","","143","2020-10-09 21:25:19.023000000"
"35490","62","6","58471","3","","","143","2021-02-02 19:45:09.727000000"
"35490","62","7","58473","1","","","143","2021-02-24 15:48:59.033000000"
"35490","62","8","","","35121","25","143","2019-12-11 15:16:18.767000000"
"35490","62","9","","","38445","3","143","2019-12-11 15:16:08.403000000"
"35490","62","10","","","38528","3","143","2020-06-10 12:33:33.710000000"
